user_id	label	item_id	item_l1	item_leaf	age_bucket	gender_id	city_id	is_low_activity	purchase_count	click_count	active_days	user_l1_seq	user_leaf_seq
36	0	215	23	114	5	1	6	1	2	2	4	18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71	0	205	22	112	4	1	5	1	1	3	4	23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1	1	209	3	60	3	2	1	1	3	5	7	1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77	1	73	11	57	3	3	11	0	1	3	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22	0	122	4	82	5	2	11	1	2	2	4	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57	0	151	18	94	3	2	9	0	1	3	3	20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43	1	6	2	6	2	1	13	0	1	3	3	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48	0	24	10	23	5	1	18	1	1	2	3	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49	1	113	14	77	2	2	1	0	1	3	3	18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78	0	272	7	72	4	2	12	0	2	4	5	18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	124,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5	1	19	8	18	3	2	5	0	2	4	4	8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100	0	36	17	32	3	1	16	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	69,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91	0	229	16	55	4	2	7	0	1	3	3	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73	1	243	9	90	2	1	7	0	1	3	3	14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25	1	6	2	6	0	1	13	0	1	3	3	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43	1	6	2	61	2	1	13	0	1	3	3	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22	1	25	11	24	5	2	11	1	2	2	4	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11	1	272	7	72	3	2	11	0	2	4	5	17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94	0	270	6	10	3	2	10	0	1	3	3	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41	1	80	3	60	5	1	11	1	1	2	3	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58	0	111	12	48	5	1	10	1	1	2	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75	1	20	8	19	0	2	9	0	1	3	3	8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24	0	280	17	131	3	2	12	0	2	4	5	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8	0	24	10	23	4	1	8	0	2	3	3	13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7	0	275	19	130	2	2	7	1	1	4	3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54	1	79	3	60	2	2	6	1	1	3	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19	1	220	14	93	5	1	8	1	2	2	4	18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4	1	66	2	51	5	1	4	1	2	3	5	4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28	1	261	13	78	4	2	16	0	1	3	3	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7	0	280	17	131	2	2	7	1	1	4	3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51	1	147	4	92	4	1	3	0	2	4	5	4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19	0	253	16	79	5	1	8	1	2	2	4	18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85	1	133	2	61	2	1	1	1	1	3	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54	1	211	3	98	2	2	6	1	1	3	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63	1	25	11	24	5	1	15	1	1	2	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92	0	199	11	24	3	2	8	0	1	3	3	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24	0	280	17	131	3	2	12	0	2	4	5	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79	1	147	4	92	2	1	13	0	1	3	3	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98	1	150	18	94	5	1	14	1	2	2	4	21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	101,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38	0	39	5	7	5	1	8	1	2	3	5	16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34	0	72	7	56	3	1	4	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	76,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29	1	114	5	59	4	1	17	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60	0	36	17	32	0	1	12	0	1	3	3	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30	0	162	13	43	5	4	18	1	2	2	4	20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84	0	220	14	93	5	1	18	1	1	2	3	16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40	0	18	8	17	3	2	10	0	1	3	3	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26	0	52	18	43	3	2	14	0	1	3	3	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64	1	200	2	111	3	2	16	0	2	4	5	1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27	1	157	4	15	5	1	15	1	1	2	3	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9	0	280	17	131	3	2	9	0	2	3	4	15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65	0	243	9	90	3	2	17	0	1	3	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38	1	224	21	118	5	1	8	1	2	3	5	16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1	0	136	22	88	3	2	1	1	3	5	7	1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26	1	86	19	64	3	2	14	0	1	3	3	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51	0	153	1	31	4	1	3	0	2	4	5	4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47	1	62	12	49	4	3	17	0	1	3	3	12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85	0	163	13	43	2	1	1	1	1	3	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44	1	261	13	78	4	2	14	1	2	3	5	22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	88,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5	1	186	1	38	3	2	5	0	2	4	4	8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64	1	298	7	135	3	2	16	0	2	4	5	1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83	1	296	18	98	3	2	17	0	1	3	3	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48	1	100	1	31	5	1	18	1	1	2	3	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55	1	102	5	58	4	4	7	1	1	3	4	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30	1	82	1	38	5	4	18	1	2	2	4	20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33	0	217	23	114	5	2	3	1	1	2	3	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11	1	297	7	13	3	2	11	0	2	4	5	17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54	0	24	10	23	2	2	6	1	1	3	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97	0	144	12	49	4	2	13	0	2	4	5	1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	133,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64	0	177	11	102	3	2	16	0	2	4	5	1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25	0	137	18	55	0	1	13	0	1	3	3	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3	0	246	2	126	2	2	3	1	1	3	3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8	1	249	13	27	4	1	8	0	2	3	3	13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40	1	226	7	119	3	2	10	0	1	3	3	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84	1	254	23	114	5	1	18	1	1	2	3	16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53	0	170	5	78	5	1	5	1	2	2	4	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4	0	281	21	55	5	1	4	1	2	3	5	4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32	0	210	3	60	2	3	2	0	1	3	3	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71	1	215	23	114	4	1	5	1	1	3	4	23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31	1	97	1	71	3	1	1	0	1	3	3	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68	1	41	5	36	5	1	2	1	2	2	4	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61	0	62	12	49	4	4	13	1	1	3	4	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32	1	279	5	58	2	3	2	0	1	3	3	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95	1	94	5	68	4	4	11	1	1	3	4	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41	1	164	3	97	5	1	11	1	1	2	3	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36	0	1	1	1	5	1	6	1	2	2	4	18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59	0	22	9	21	2	2	11	0	1	3	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39	0	281	21	55	4	2	9	0	2	4	5	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69	0	176	4	15	3	2	3	0	2	4	5	3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	60,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	1	207	5	7	4	1	2	0	3	5	7	6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96	1	289	4	41	2	1	12	0	1	3	3	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77	0	61	12	26	3	3	11	0	1	3	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99	0	25	11	24	3	2	15	0	2	4	5	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34	1	172	5	100	3	1	4	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	76,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50	0	27	12	26	0	2	2	1	1	3	4	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25	0	116	13	78	0	1	13	0	1	3	3	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75	0	198	11	102	0	2	9	0	1	3	3	8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68	1	94	5	68	5	1	2	1	2	2	4	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39	1	201	4	92	4	2	9	0	2	4	5	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10	1	34	16	30	5	1	10	1	1	1	2	16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13	0	280	17	131	3	2	1	0	2	4	5	9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15	1	290	4	132	2	1	3	0	1	3	3	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90	1	189	1	107	0	1	6	1	1	3	4	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56	0	145	12	26	4	1	8	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82	1	48	13	40	4	1	16	1	1	3	4	18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100	0	159	3	96	3	1	16	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	69,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33	1	90	13	66	5	2	3	1	1	2	3	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81	1	120	1	38	3	2	15	0	1	3	3	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17	1	45	1	38	3	1	5	0	2	4	5	4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39	0	86	19	64	4	2	9	0	2	4	5	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92	0	136	22	88	3	2	8	0	1	3	3	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83	0	229	16	55	3	2	17	0	1	3	3	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5	0	228	5	121	3	2	5	0	2	4	4	8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73	0	236	18	124	2	1	7	0	1	3	3	14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30	0	58	4	47	5	4	18	1	2	2	4	20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17	1	58	4	47	3	1	5	0	2	4	5	4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1	1	65	1	4	3	2	1	1	3	5	7	1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6	1	43	9	37	5	1	6	1	2	2	4	9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71	0	36	17	32	4	1	5	1	1	3	4	23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11	0	162	13	43	3	2	11	0	2	4	5	17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59	0	28	13	27	2	2	11	0	1	3	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83	0	67	1	31	3	2	17	0	1	3	3	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90	0	136	22	88	0	1	6	1	1	3	4	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93	1	36	17	32	5	1	9	1	1	2	3	17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99	0	9	5	7	3	2	15	0	2	4	5	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88	1	187	4	106	5	2	4	1	2	2	4	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67	0	236	18	124	2	2	1	1	1	3	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20	1	50	1	42	2	2	9	0	2	4	5	2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20	0	57	4	47	2	2	9	0	2	4	5	2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29	0	4	1	4	4	1	17	0	2	4	5	5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14	0	24	10	23	5	2	2	1	2	2	4	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32	0	290	4	132	2	3	2	0	1	3	3	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58	1	109	11	48	5	1	10	1	1	2	3	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60	0	34	16	30	0	1	12	0	1	3	3	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
